조사분기,표본구분,광역상권,상권명,시군구코드,용도지역1명,용도지역2명,용도지구1명,용도지구2명,이용현황_지상층수,이용현황_지하층수,사용승인일자,건물구조명,건물주용도,건폐율,용적률,지하철역출구,버스정류장,도로접면명,옥내주차장 유무명,옥외주차장 유무명,승객용 승강기,대지면적,건축연면적,전용면적,공용면적,전용률,현재임대계약면적,공실면적,비임대면적,특이면적,특이면적외 기타면적,지목명,토지대장상 토지면적,전환률,조사층,임차인사용현황구분,임차인업종대분류,임차인업종소분류,전용면적(호),공용면적(호),임차인별면적합계,제1월계약임대료_보증금,제1월계약임대료_월세,제1월계약임대료_㎡당환산임대료,제1월시장임대료_보증금,제1월시장임대료_월세,제1월시장임대료_㎡당환산임대료,제1월관리비총액,제1월관리비실비총액,제1월공실,제2월계약임대료_보증금,제2월계약임대료_월세,제2월계약임대료_㎡당환산임대료,제2월시장임대료_보증금,제2월시장임대료_월세,제2월시장임대료_㎡당환산임대료,제2월관리비총액,제2월관리비실비총액,제2월공실,제3월계약임대료_보증금,제3월계약임대료_월세,제3월계약임대료_㎡당환산임대료,제3월시장임대료_보증금,제3월시장임대료_월세,제3월시장임대료_㎡당환산임대료,제3월관리비총액,제3월관리비실비총액,제3월공실,현계약개시일,현계약기간,최초계약개시일,최종조사산정액_토지면적 ㎡단가,최종조사산정액_연면적 ㎡당단가,기타수입_연면적 ㎡당 단가,영업경비_연면적 ㎡당 단가
202601,6,1.도심,서촌,11110,14,0,200,0,1,0,1,51,04,8,1,350,180,10,0,0,0,2,2,4,1,10,2,1,1,1,1,8,2,3,1,1,I,561,4,1,4,6,6,8,6,6,27900,1,1,0,6,6,8,6,6,27900,1,1,0,6,6,8,6,6,27900,1,1,0,2024,3,8,9320000,12760000,1,1
202601,6,1.도심,서촌,11110,14,0,200,0,1,0,1,11,04,1,1,120,120,8,0,0,0,2,2,4,1,9,2,1,1,1,1,8,2,3,1,1,I,561,4,1,4,7,6,10,7,6,51500,1,1,0,7,6,10,7,6,51500,1,1,0,7,6,10,7,6,51500,1,1,0,2025,3,2,19730000,18830000,1,1
202601,6,1.도심,서촌,11110,14,0,200,0,1,0,1,11,04,1,1,120,120,8,0,0,0,2,2,4,1,9,2,1,1,1,1,8,2,3,2,6,0,999,1,1,1,1,1,1,2,2,5300,1,1,1,1,1,1,2,2,5300,1,1,1,1,1,1,2,2,5300,1,1,1,0,1,1,19730000,18830000,1,1
202601,6,1.도심,서촌,11110,14,0,200,0,1,0,3,11,04,1,1,83,없음,8,0,0,0,1,2,4,1,10,2,1,1,1,1,8,1,3,1,1,I,561,2,1,2,6,6,10,6,6,53000,1,1,0,6,6,10,6,6,53000,1,1,0,6,6,10,6,6,53000,1,1,0,2024,3,9,20350000,14730000,1,2
202601,6,1.도심,서촌,11110,14,0,200,0,1,0,3,11,04,1,1,83,없음,8,0,0,0,1,2,4,1,10,2,1,1,1,1,8,1,3,2,1,I,551,2,1,2,6,4,8,6,5,21600,1,1,0,6,4,8,6,5,21600,1,1,0,6,4,8,6,5,21600,1,1,0,2024,3,9,20350000,14730000,1,2
202601,6,1.도심,서촌,11110,14,0,200,0,1,0,1,51,03,1,1,315,40,3,0,0,0,1,1,1,1,10,1,1,1,1,1,8,1,3,1,1,G,463,1,1,1,5,3,10,5,4,57000,1,1,0,5,3,10,5,4,57000,1,1,0,5,3,10,5,4,57000,1,1,0,2024,3,8,18970000,31970000,1,4
202601,6,1.도심,서촌,11110,14,0,200,0,1,0,1,51,03,1,1,315,40,3,0,0,0,1,1,1,1,10,1,1,1,1,1,8,1,3,1,6,0,999,1,1,1,1,1,1,5,4,57100,1,1,1,1,1,1,5,4,57100,1,1,1,1,1,1,5,4,57100,1,1,1,0,1,1,18970000,31970000,1,4
202601,6,1.도심,서촌,11110,14,0,200,0,1,0,1,51,04,1,1,310,233,8,0,0,0,1,1,1,1,10,1,1,1,1,1,8,1,3,1,1,I,562,1,1,1,5,4,9,5,4,36500,1,1,0,5,4,9,5,4,36500,1,1,0,5,4,9,5,4,36500,1,1,0,2025,3,10,15240000,35560000,1,3
202601,6,1.도심,서촌,11110,14,0,200,0,1,0,1,11,04,7,2,186,81,8,0,0,0,1,2,3,1,10,2,1,1,1,1,8,1,3,1,1,I,561,2,1,2,6,5,9,6,5,31600,1,1,0,6,5,9,6,5,31600,1,1,0,6,5,9,6,5,31600,1,1,0,2026,3,8,10660000,8670000,1,1
202601,6,1.도심,서촌,11110,14,0,200,0,1,0,1,11,04,7,2,186,81,8,0,0,0,1,2,3,1,10,2,1,1,1,1,8,1,3,2,1,I,561,2,1,2,6,4,7,6,4,18500,1,1,0,6,4,7,6,4,18500,1,1,0,6,4,7,6,4,18500,1,1,0,2025,3,9,10660000,8670000,1,1
202601,6,1.도심,서촌,11110,14,0,200,0,1,0,1,51,04,7,1,330,250,8,0,0,0,1,1,1,1,10,1,1,1,1,1,8,1,3,1,1,I,561,1,1,1,6,5,10,6,5,54500,1,1,0,6,5,10,6,5,54500,1,1,0,6,5,10,6,5,54500,1,1,0,2025,3,10,13710000,21400000,1,3
202601,6,1.도심,서촌,11110,14,0,0,0,1,0,1,51,04,7,1,194,134,8,0,0,0,1,1,2,1,10,1,1,1,1,1,8,1,3,1,1,I,562,2,1,2,6,5,10,6,5,53300,1,1,0,6,5,10,6,5,53300,1,1,0,6,5,10,6,5,53300,1,1,0,2025,3,8,17310000,28800000,1,2
202601,6,1.도심,서촌,11110,14,0,0,0,1,0,1,51,04,6,1,380,120,10,0,0,0,1,1,2,1,10,1,1,1,1,1,8,1,3,1,1,G,472,2,1,2,5,5,10,5,5,54000,1,1,0,5,5,10,5,5,54000,1,1,0,5,5,10,5,5,54000,1,1,0,2025,3,10,16160000,32300000,1,2
202601,6,1.도심,서촌,11110,14,0,0,0,1,0,5,31,04,6,1,450,180,5,0,0,0,1,1,2,1,10,1,1,1,1,1,8,1,3,1,1,I,561,2,1,2,6,5,10,6,5,52600,1,1,0,6,5,10,6,5,52600,1,1,0,6,5,10,6,5,52600,1,1,0,2025,3,9,16830000,28230000,1,3
202601,6,1.도심,서촌,11110,22,0,0,0,1,0,1,51,04,1,1,232,138,1,0,0,0,1,1,2,1,10,1,1,1,1,1,8,1,3,1,1,I,562,2,1,2,6,6,9,6,6,48300,1,1,0,6,6,9,6,6,48300,1,1,0,6,6,9,6,6,48300,1,1,0,2025,3,10,26460000,37010000,1,3
202601,6,1.도심,서촌,11110,15,0,0,0,1,0,1,12,03,1,1,137,없음,11,0,0,0,1,1,2,1,10,1,1,1,1,1,8,1,3,1,1,I,562,2,1,2,6,6,10,6,6,56600,1,1,0,6,6,10,6,6,56600,1,1,0,6,6,10,6,6,56600,1,1,0,2025,3,9,20260000,24610000,1,2
202601,6,1.도심,광화문,11110,22,0,0,0,1,0,1,51,03,1,1,80,200,10,0,0,0,2,1,2,1,10,1,1,1,1,1,8,2,3,1,1,I,561,2,1,2,7,7,12,7,7,128900,1,1,0,7,7,12,7,7,128900,1,1,0,7,7,12,7,7,128900,1,1,0,2025,4,9,43440000,80190000,1,3
202601,6,1.도심,광화문,11110,22,0,0,0,1,0,1,51,03,1,1,80,60,6,0,0,0,1,1,2,1,10,1,1,1,1,1,8,1,3,1,1,I,561,1,1,1,7,6,12,7,6,197700,1,1,0,7,6,12,7,6,197700,1,1,0,7,6,12,7,6,197700,1,1,0,2025,4,9,52170000,47870000,1,3
202601,6,1.도심,광화문,11110,22,0,0,0,1,0,1,51,03,1,1,80,60,6,0,0,0,1,1,2,1,10,1,1,1,1,1,8,1,3,2,1,I,561,1,1,1,6,6,12,6,6,153900,1,1,0,6,6,12,6,6,153900,1,1,0,6,6,12,6,6,153900,1,1,0,2025,4,9,52170000,47870000,1,3
202601,6,1.도심,광화문,11110,22,0,0,0,1,0,1,51,03,1,1,20,110,4,0,0,0,1,1,2,1,10,1,1,1,1,1,8,1,3,1,1,I,562,1,1,1,7,6,12,7,6,151200,1,1,0,7,6,12,7,6,151200,1,1,0,7,6,12,7,6,151200,1,1,0,2024,3,10,41080000,28100000,1,3
202601,6,1.도심,광화문,11110,22,0,0,0,1,0,1,51,03,1,1,20,110,4,0,0,0,1,1,2,1,10,1,1,1,1,1,8,1,3,1,1,I,562,1,1,1,5,5,12,5,5,109000,1,1,0,5,5,12,5,5,109000,1,1,0,5,5,12,5,5,109000,1,1,0,2025,3,10,41080000,28100000,1,3
202601,6,1.도심,광화문,11110,22,0,0,0,1,0,1,51,03,1,1,20,110,4,0,0,0,1,1,2,1,10,1,1,1,1,1,8,1,3,2,1,I,562,1,1,1,6,4,9,6,4,45500,1,1,0,6,4,9,6,4,45500,1,1,0,6,4,9,6,4,45500,1,1,0,2025,3,8,41080000,28100000,1,3
202601,6,1.도심,광화문,11110,22,0,0,0,1,0,5,19,04,6,2,100,없음,8,0,0,0,2,2,4,1,10,2,1,1,1,1,8,2,3,1,1,I,561,3,1,3,5,6,9,5,6,44300,1,1,0,5,6,9,5,6,44300,1,1,0,5,6,9,5,6,44300,1,1,0,2024,3,7,22910000,21590000,1,3
202601,6,1.도심,광화문,11110,22,0,0,0,1,0,5,19,04,6,2,100,없음,8,0,0,0,2,2,4,1,10,2,1,1,1,1,8,2,3,2,1,I,561,3,1,3,4,5,8,4,5,23600,1,1,0,4,5,8,4,5,23600,1,1,0,4,5,8,4,5,23600,1,1,0,2024,3,7,22910000,21590000,1,3
202601,6,1.도심,광화문,11110,22,0,0,0,1,0,1,51,04,1,1,100,210,8,0,0,0,2,1,2,1,10,1,1,1,1,1,8,2,3,1,1,I,562,2,1,2,6,6,12,6,6,112200,1,1,0,6,6,12,6,6,112200,1,1,0,6,6,12,6,6,112200,1,1,0,2025,3,10,35340000,111980000,1,3
202601,6,1.도심,광화문,11110,22,0,300,0,1,0,1,51,03,1,1,120,70,4,0,0,0,1,1,3,1,10,1,1,1,1,1,8,1,3,1,1,I,561,3,1,3,6,6,10,6,6,59700,1,1,0,6,6,10,6,6,59700,1,1,0,6,6,10,6,6,59700,1,1,0,2025,3,10,41920000,41960000,1,3
202601,6,1.도심,광화문,11110,22,0,0,0,1,0,1,11,04,1,1,300,300,5,0,0,0,1,1,3,1,10,1,1,1,1,1,8,1,3,1,1,I,562,2,1,2,6,6,11,6,6,86600,1,1,0,6,6,11,6,6,86600,1,1,0,6,6,11,6,6,86600,1,1,0,2026,3,10,53280000,32700000,1,2
202601,6,1.도심,광화문,11110,22,0,0,0,1,0,1,11,04,1,1,300,300,5,0,0,0,1,1,3,1,10,1,1,1,1,1,8,1,3,2,1,I,562,2,1,2,5,5,9,5,5,42200,1,1,0,5,5,9,5,5,42200,1,1,0,5,5,9,5,5,42200,1,1,0,2026,3,10,53280000,32700000,1,2
202601,6,1.도심,광화문,11110,22,0,0,0,1,0,1,11,04,1,1,330,220,4,0,0,0,1,2,4,1,10,2,1,1,1,1,8,1,3,1,1,I,561,2,1,2,8,7,12,8,7,133600,1,1,0,8,7,12,8,7,133600,1,1,0,8,7,12,8,7,133600,1,1,0,2024,4,8,49280000,35400000,1,2
202601,6,1.도심,광화문,11110,22,0,0,0,1,0,1,11,04,1,1,330,220,4,0,0,0,1,2,4,1,10,2,1,1,1,1,8,1,3,2,1,I,561,2,1,2,6,6,9,6,6,44500,1,1,0,6,6,9,6,6,44500,1,1,0,6,6,9,6,6,44500,1,1,0,2024,4,8,49280000,35400000,1,2
202601,6,1.도심,광화문,11110,22,0,0,0,1,0,1,51,04,1,1,400,300,8,0,0,0,2,2,4,1,10,2,1,1,1,1,8,2,3,1,1,I,561,4,1,4,8,7,12,7,7,88000,1,1,0,8,7,12,7,7,88000,1,1,0,8,7,12,7,7,88000,1,1,0,2021,5,3,34360000,78360000,1,2
202601,6,1.도심,광화문,11110,22,0,0,0,1,0,1,51,03,1,1,300,300,10,0,0,0,1,1,1,1,10,1,1,1,1,1,8,1,3,1,1,I,562,1,1,1,6,6,12,6,6,124800,1,1,0,6,6,12,6,6,124800,1,1,0,6,6,12,6,6,124800,1,1,0,2024,4,9,27960000,46620000,1,2
202601,6,1.도심,광화문,11110,22,0,0,0,1,0,1,32,04,6,1,300,200,6,0,0,0,1,1,2,1,10,1,1,1,1,1,8,1,3,1,1,I,562,2,1,2,6,6,11,6,6,76100,1,1,0,6,6,11,6,6,76100,1,1,0,6,6,11,6,6,76100,1,1,0,2024,3,9,33670000,56990000,1,2
202601,6,1.도심,광화문,11110,22,0,0,0,1,0,1,11,03,1,1,300,300,5,0,0,0,1,1,1,1,10,1,1,1,1,1,8,1,3,1,1,I,562,1,1,1,6,6,12,6,6,321800,1,1,0,6,6,12,6,6,321800,1,1,0,6,6,12,6,6,321800,1,1,0,2024,3,9,50760000,26140000,1,4
202601,6,1.도심,광화문,11110,22,0,0,0,1,0,1,11,03,1,1,300,300,5,0,0,0,1,1,1,1,10,1,1,1,1,1,8,1,3,2,6,0,999,1,1,1,1,1,1,4,4,87700,1,1,1,1,1,1,4,4,87700,1,1,1,1,1,1,4,4,87700,1,1,1,0,1,1,50760000,26140000,1,4
202601,6,1.도심,광화문,11110,22,0,0,0,1,0,1,51,03,7,1,300,300,5,0,0,0,1,1,2,1,10,1,1,1,1,1,8,1,3,1,1,I,562,1,1,1,7,6,12,6,6,235000,1,1,0,7,6,12,6,6,235000,1,1,0,7,6,12,6,6,235000,1,1,0,2025,3,10,53130000,82120000,1,3
202601,6,1.도심,광화문,11110,22,0,0,0,1,0,1,51,03,7,1,300,300,5,0,0,0,1,1,2,1,10,1,1,1,1,1,8,1,3,1,1,I,562,1,1,1,6,6,12,6,6,225800,1,1,0,6,6,12,6,6,225800,1,1,0,6,6,12,6,6,225800,1,1,0,2025,3,10,53130000,82120000,1,3
202601,6,1.도심,광화문,11110,22,0,0,0,1,0,1,51,03,1,1,200,200,8,0,0,0,2,1,3,1,10,1,1,1,1,1,8,2,3,1,1,I,562,2,1,2,6,6,10,6,6,56300,1,1,0,6,6,10,6,6,56300,1,1,0,6,6,10,6,6,56300,1,1,0,2024,3,9,19340000,36000000,1,3
202601,6,1.도심,광화문,11110,22,0,0,0,1,0,1,51,03,1,1,200,200,8,0,0,0,2,1,3,1,10,1,1,1,1,1,8,2,3,1,1,I,561,2,1,2,6,6,9,6,5,43200,1,1,0,6,6,9,6,5,43200,1,1,0,6,6,9,6,5,43200,1,1,0,2024,3,10,19340000,36000000,1,3
202601,6,1.도심,광화문,11110,22,0,0,0,1,0,1,11,04,1,1,422,없음,8,0,0,0,2,2,4,1,9,2,1,1,1,1,8,2,3,1,1,I,561,4,1,4,7,6,9,7,6,37900,2,1,0,7,6,9,7,6,37900,2,1,0,7,6,9,7,6,37900,2,1,0,2025,4,9,22120000,22220000,1,3
202601,6,1.도심,광화문,11110,22,0,0,0,1,0,1,11,04,1,1,422,없음,8,0,0,0,2,2,4,1,9,2,1,1,1,1,8,2,3,2,1,I,561,3,1,3,6,5,8,6,5,26500,2,1,0,6,5,8,6,5,26500,2,1,0,6,5,8,6,5,26500,2,1,0,2025,4,9,22120000,22220000,1,3
202601,6,1.도심,광화문,11110,22,0,0,0,1,0,1,51,03,1,1,300,250,8,0,0,0,1,1,3,1,10,1,1,1,1,1,8,1,3,1,1,I,561,3,1,3,7,7,12,7,7,105900,1,1,0,7,7,12,7,7,105900,1,1,0,7,7,12,7,7,105900,1,1,0,2025,3,10,28670000,32650000,1,3
202601,6,1.도심,종로,11110,22,0,999,0,1,0,1,51,04,1,1,347,없음,10,0,0,0,2,1,3,1,10,1,1,1,1,1,8,2,3,1,1,I,561,3,1,3,6,6,9,8,6,51400,1,1,0,6,6,9,8,6,51400,1,1,0,6,6,9,8,6,51400,1,1,0,2025,3,10,18390000,30290000,1,3
202601,6,1.도심,종로,11110,22,0,999,0,1,0,1,51,04,1,1,316,없음,10,0,0,0,2,1,2,1,10,1,1,1,1,1,8,2,3,1,1,I,561,2,1,2,6,6,11,6,6,80000,1,1,0,6,6,11,6,6,80000,1,1,0,6,6,11,6,6,80000,1,1,0,2024,3,9,17800000,30660000,1,3
202601,6,1.도심,종로,11110,22,0,999,0,1,0,1,51,04,1,1,406,406,11,0,0,0,1,1,2,1,10,1,1,1,1,1,8,1,3,1,1,I,561,2,1,2,7,5,10,7,5,53000,1,1,0,7,5,10,7,5,53000,1,1,0,7,5,10,7,5,53000,1,1,0,2024,5,9,16960000,31260000,1,3
202601,6,1.도심,종로,11110,22,0,999,0,1,0,1,51,04,6,1,360,350,10,0,0,0,1,1,2,1,10,1,1,1,1,1,8,1,3,1,1,I,561,2,1,2,6,6,11,6,6,72900,1,1,0,6,6,11,6,6,72900,1,1,0,6,6,11,6,6,71700,1,1,0,2025,3,10,16990000,30700000,1,3
202601,6,1.도심,종로,11110,22,0,999,0,1,0,1,51,03,1,1,340,210,10,0,0,0,1,1,2,1,10,1,1,1,1,1,8,1,3,1,1,I,562,2,1,2,6,6,10,6,6,55300,1,1,0,6,6,10,6,6,55300,1,1,0,6,6,10,6,6,55300,1,1,0,2023,4,4,16090000,23260000,1,3
202601,6,1.도심,종로,11110,22,0,999,0,1,0,1,51,04,5,1,200,200,11,0,0,0,1,1,2,1,10,1,1,1,1,1,8,1,3,1,1,I,561,2,1,2,6,5,10,6,6,56000,1,1,0,6,5,10,6,6,56000,1,1,0,6,5,10,6,6,56000,1,1,0,2025,3,8,17660000,38190000,1,3
202601,6,1.도심,종로,11110,22,0,999,0,1,0,1,51,04,7,1,130,130,8,0,0,0,1,1,2,1,10,1,1,1,1,1,8,1,3,1,1,I,561,2,1,2,6,5,10,6,5,52700,1,1,0,6,5,10,6,5,52700,1,1,0,6,5,10,6,5,52700,1,1,0,2024,3,9,21110000,33040000,1,3
202601,6,1.도심,종로,11110,22,0,999,0,1,0,3,51,04,1,1,208,208,9,0,0,0,2,2,4,1,10,2,1,1,1,1,8,2,3,1,1,I,561,4,1,4,7,6,9,7,6,32200,1,1,0,7,6,9,7,6,32200,1,1,0,7,6,9,7,6,32200,1,1,0,2025,3,10,19930000,30100000,1,2
202601,6,1.도심,종로,11110,22,0,999,0,1,0,1,51,04,1,1,204,없음,10,0,0,0,2,1,3,1,10,1,1,1,1,1,8,2,3,1,1,I,561,3,1,3,7,6,9,7,6,46000,1,1,0,7,6,9,7,6,46000,1,1,0,7,6,9,7,6,46000,1,1,0,2024,3,9,16510000,28210000,1,2
202601,6,1.도심,종로,11110,22,0,999,0,1,0,3,51,04,6,1,200,100,8,0,0,0,2,1,3,1,10,1,1,1,1,1,8,2,3,1,1,I,561,3,1,3,7,6,9,7,6,37000,1,1,0,7,6,9,7,6,37000,1,1,0,7,6,9,7,6,37000,1,1,0,2025,4,8,19320000,34010000,1,2
202601,6,1.도심,종로,11110,22,0,999,0,1,0,1,51,04,1,1,185,185,8,0,0,0,2,2,3,1,9,2,1,1,1,1,8,2,3,1,1,I,561,3,1,4,7,6,10,7,7,59500,1,1,0,7,6,10,7,7,59500,1,1,0,7,6,10,7,7,59500,1,1,0,2025,5,7,19810000,28790000,1,1
202601,6,1.도심,종로,11110,22,0,999,0,1,0,1,51,04,1,1,45,47,10,0,0,0,1,1,2,1,10,1,1,1,1,1,8,1,3,1,1,I,561,2,1,2,6,5,9,6,5,41400,1,1,0,6,5,9,6,5,41400,1,1,0,6,5,9,6,5,41400,1,1,0,2024,3,10,18200000,29950000,1,2
202601,6,1.도심,종로,11110,22,0,0,0,1,0,3,51,03,1,1,40,40,10,0,0,0,1,1,2,1,10,1,1,1,1,1,8,1,3,1,1,I,562,2,1,2,6,6,9,6,6,49200,1,1,0,6,6,9,6,6,49200,1,1,0,6,6,9,6,6,49200,1,1,0,2024,3,8,18030000,23220000,1,2
202601,6,1.도심,종로,11110,22,0,999,0,1,0,1,51,04,1,1,192,없음,10,0,0,0,1,1,2,1,10,1,1,1,1,1,8,1,3,1,1,I,561,2,1,2,6,5,9,6,5,41300,1,1,0,6,5,9,6,5,41300,1,1,0,6,5,9,6,5,41300,1,1,0,2025,3,8,18090000,35030000,1,3
202601,6,1.도심,광화문,11110,22,0,0,0,1,0,1,51,04,8,1,없음,300,11,0,0,0,1,1,2,1,10,1,1,1,1,1,8,1,3,1,1,I,562,2,1,2,6,5,9,6,6,44400,1,1,0,6,5,9,6,6,44400,1,1,0,6,5,9,6,6,44400,1,1,0,2025,3,9,13260000,17750000,1,2
202601,6,1.도심,종로,11110,22,0,999,0,1,0,1,11,04,1,1,320,50,8,0,0,0,2,2,4,1,10,2,1,1,1,1,8,2,3,1,1,I,562,4,1,4,8,8,11,8,8,72500,1,1,0,8,8,11,8,8,72500,1,1,0,8,8,11,8,8,72500,1,1,0,2026,3,10,27570000,25200000,1,3
202601,6,1.도심,종로,11110,22,0,999,0,1,0,1,11,04,1,1,320,50,8,0,0,0,2,2,4,1,10,2,1,1,1,1,8,2,3,2,1,R,901,3,1,4,6,6,9,6,6,38800,1,1,0,6,6,9,6,6,38800,1,1,0,6,6,9,6,6,38800,1,1,0,2026,3,10,27570000,25200000,1,3
202601,6,1.도심,종로,11110,22,0,0,0,1,0,7,21,03,6,2,500,없음,8,0,0,0,1,1,2,1,10,1,1,1,1,1,8,1,3,1,1,G,478,1,1,1,6,5,10,6,6,70500,1,1,0,6,5,10,6,6,70500,1,1,0,6,5,10,6,6,70500,1,1,0,2024,3,9,19510000,18440000,1,2
202601,6,1.도심,종로,11110,22,0,0,0,1,0,7,21,03,6,2,500,없음,8,0,0,0,1,1,2,1,10,1,1,1,1,1,8,1,3,2,1,G,478,1,1,1,4,4,9,4,4,32800,1,1,0,4,4,9,4,4,32800,1,1,0,4,4,9,4,4,32800,1,1,0,2024,3,9,19510000,18440000,1,2
202601,6,1.도심,종로,11110,22,0,0,0,1,0,1,51,03,9,1,150,290,11,0,0,0,1,1,1,1,10,1,1,1,1,1,8,1,3,1,1,I,562,1,1,1,4,4,9,4,4,36500,1,1,0,4,4,9,4,4,36500,1,1,0,4,4,9,4,4,36500,1,1,0,2025,3,10,12170000,14840000,1,2
202601,6,1.도심,종로,11110,22,0,0,0,1,0,1,51,03,9,1,150,290,11,0,0,0,1,1,1,1,10,1,1,1,1,1,8,1,3,1,1,C,331,1,1,1,3,3,9,3,3,35100,1,1,0,3,3,9,3,3,35100,1,1,0,3,3,9,3,3,35100,1,1,0,2025,3,9,12170000,14840000,1,2
202601,6,1.도심,종로,11110,22,0,0,0,1,0,1,51,03,7,1,368,222,8,0,0,0,1,1,1,1,10,1,1,1,1,1,8,1,3,1,1,I,561,1,1,1,4,5,9,5,5,53900,1,1,0,4,5,9,5,5,53900,1,1,0,4,5,9,5,5,53900,1,1,0,2025,4,6,21080000,34740000,1,3
202601,6,1.도심,종로,11110,22,0,0,0,1,0,1,51,04,1,1,354,없음,9,0,0,0,1,1,1,1,10,1,1,1,1,1,8,1,3,1,1,I,562,1,1,1,5,5,10,5,5,59500,1,1,0,5,5,10,5,5,59500,1,1,0,5,5,10,5,5,59500,1,1,0,2024,3,10,20620000,24330000,1,3
202601,6,1.도심,종로,11110,22,0,0,0,1,0,1,51,04,1,1,420,350,8,0,0,0,2,1,2,1,10,1,1,1,1,1,8,2,3,1,1,I,562,1,1,1,5,5,9,5,5,48700,1,1,0,5,5,9,5,5,48700,1,1,0,5,5,9,5,5,48700,1,1,0,2026,3,10,13170000,23880000,1,3
202601,6,1.도심,종로,11110,22,0,0,0,1,0,1,51,04,1,1,420,350,8,0,0,0,2,1,2,1,10,1,1,1,1,1,8,2,3,1,1,I,561,1,1,1,5,5,9,5,5,48200,1,1,0,5,5,9,5,5,48200,1,1,0,5,5,9,5,5,48200,1,1,0,2025,3,10,13170000,23880000,1,3
202601,6,1.도심,종로,11110,22,0,0,0,1,0,1,51,04,1,1,314,없음,8,0,0,0,1,1,2,1,10,1,1,1,1,1,8,1,3,1,1,I,561,2,1,2,5,4,9,6,5,46500,1,1,0,5,4,9,6,5,46500,1,1,0,5,4,9,6,5,46500,1,1,0,2025,3,8,19000000,24140000,1,3
202601,6,1.도심,종로,11110,22,0,0,0,1,0,1,51,03,1,1,400,200,8,0,0,0,1,1,1,1,9,1,1,1,1,1,8,1,3,1,1,I,561,1,1,1,5,4,9,5,5,46700,1,1,0,5,4,9,5,5,46700,1,1,0,5,4,9,5,5,46700,1,1,0,2025,3,10,20080000,30620000,1,3
202601,6,1.도심,종로,11110,22,0,0,0,1,0,1,51,04,1,1,185,330,11,0,0,0,1,1,3,1,10,1,1,1,1,1,8,1,3,1,1,I,561,2,1,2,6,6,11,6,6,80700,1,1,0,6,6,11,6,6,80700,1,1,0,6,6,11,6,6,80700,1,1,0,2026,3,9,22470000,15550000,1,3
202601,6,1.도심,종로,11110,22,0,0,0,1,0,1,51,04,1,1,185,330,11,0,0,0,1,1,3,1,10,1,1,1,1,1,8,1,3,2,1,I,561,2,1,2,5,4,8,5,5,26600,1,1,0,5,4,8,5,5,26600,1,1,0,5,4,8,5,5,26600,1,1,0,2026,3,9,22470000,15550000,1,3
202601,6,1.도심,종로,11110,22,0,0,0,1,0,1,51,04,7,1,350,550,11,0,0,0,2,1,3,1,10,1,1,1,1,1,8,2,3,1,1,I,562,3,1,3,8,7,12,8,7,93300,1,1,0,8,7,12,8,7,93300,1,1,0,8,7,12,8,7,93300,1,1,0,2025,3,10,21270000,34500000,1,3
202601,6,1.도심,종로,11110,22,0,0,0,1,0,1,51,04,7,1,150,500,10,0,0,0,1,1,1,1,10,1,1,1,1,1,8,1,3,1,1,M,733,1,1,1,6,5,12,6,5,93700,1,1,0,6,5,12,6,5,93700,1,1,0,6,5,12,6,5,93700,1,1,0,2025,3,10,24470000,36770000,1,3
202601,6,1.도심,종로,11110,22,0,0,0,1,0,1,51,03,1,1,100,500,11,0,0,0,1,1,1,1,10,1,1,1,1,1,8,1,3,1,1,I,561,1,1,1,6,6,11,6,6,84300,1,1,0,6,6,11,6,6,84300,1,1,0,6,6,11,6,6,84300,1,1,0,2023,4,9,25580000,42660000,1,3
202601,6,1.도심,종로,11110,22,0,0,0,1,0,1,51,04,5,1,524,없음,10,0,0,0,1,1,2,1,10,1,1,1,1,1,8,1,3,1,1,I,562,2,1,2,6,7,12,6,7,162200,1,1,0,6,7,12,6,7,162200,1,1,0,6,7,12,6,7,162200,1,1,0,2025,3,9,27550000,38110000,1,3
202601,6,1.도심,종로,11110,22,0,0,0,1,0,1,51,04,1,1,130,460,10,0,0,0,1,1,1,1,10,1,1,1,1,1,8,1,3,1,1,G,478,1,1,1,6,7,12,6,7,175900,1,1,0,6,7,12,6,7,175900,1,1,0,6,7,12,6,7,175900,1,1,0,2025,3,10,26160000,51020000,1,3
202601,6,1.도심,종로,11110,22,0,0,0,1,0,1,51,04,6,1,491,없음,10,0,0,0,1,1,2,1,10,1,1,1,1,1,8,1,3,1,1,I,562,2,1,2,7,7,12,7,7,162300,2,1,0,7,7,12,7,7,162300,2,1,0,7,7,12,7,7,162300,2,1,0,2024,3,7,26460000,52260000,1,3
202601,6,1.도심,종로,11110,22,0,0,0,1,0,1,51,03,1,1,473,없음,11,0,0,0,1,1,2,1,10,1,1,1,1,1,8,1,3,1,1,I,562,2,1,2,7,7,12,7,7,159200,2,1,0,7,7,12,7,7,159200,2,1,0,7,7,12,7,7,159200,2,1,0,2025,3,6,27580000,48810000,1,2
202601,6,1.도심,종로,11110,22,0,0,0,1,0,1,51,04,7,1,487,없음,10,0,0,0,1,1,2,1,10,1,1,1,1,1,8,1,3,1,1,R,901,2,1,2,6,7,12,7,7,152600,1,1,0,6,7,12,7,7,152600,1,1,0,6,7,12,7,7,152600,1,1,0,2025,3,10,26350000,42210000,1,3
